egoid,alterid,mu,k,p,c,branching factor,log likelihood,AIC
67709,70209,0.205083923,0.017475796,1.371911698,0.000302876,0.956436457,5267.101324,-10526.20265
67709,84390,0.018745487,0.014735905,1.400656216,0.000268433,0.991777462,6486.084789,-12964.16958
67709,237989,0.014884574,0.029725831,1.257530466,0.000222594,1.006773975,4263.283019,-8518.566037
67709,426101,0.205601288,0.024558508,1.29760134,0.000261776,0.960717904,5198.488012,-10388.97602
67709,473028,0.731698975,0.008402862,1.483553779,0.000354707,0.809665646,19985.27394,-39962.54788
67709,523526,0.1264049,0.002180974,1.717689335,0.000354965,0.909095439,11726.43863,-23444.87727
67709,524296,0.014281523,0.01143527,1.429431628,0.000302841,0.863833782,235.0290222,-462.0580443
67709,646487,0.00538534,0.063933602,1.062139531,0.00014425,1.782509623,256.1895974,-504.3791948
67709,646590,0.31980634,0.009115586,1.482782426,0.000311014,0.931660281,33858.65106,-67709.30212
67709,677039,0.011952251,0.022039931,1.317830318,0.000225595,1.000086474,2138.840008,-4269.680017
67709,679037,0.043838582,0.006293828,1.568979557,0.000369175,0.993099195,11903.98958,-23799.97915
67709,752341,1.001009666,0.000143498,2.161740043,0.000490493,0.863694766,60649.44502,-121290.89
67709,765750,0.052642207,0.009154268,1.490013567,0.000307272,0.983052963,22563.14765,-45118.2953
67709,894342,0.049249807,0.014271117,1.389760293,0.000256493,0.91888276,1934.961829,-3861.923658
67709,924684,0.029060693,0.011994255,1.438870822,0.00028421,0.98408069,9993.316629,-19978.63326
67918,73158,0.130015735,0.046031024,1.136481509,0.000265368,1.037660455,2163.635345,-4319.27069
67918,282354,0.806688962,0.007584661,1.48851427,0.000374194,0.733077325,12244.18666,-24480.37331
67918,313624,1.447672524,0.001664095,1.727801424,0.000340509,0.76398886,32573.09181,-65138.18363
67918,347200,0.244531603,0.039659082,1.141473733,0.000194868,0.938795402,2161.801553,-4315.603106
67918,407516,0.260084728,0.009603562,1.428231224,0.00032335,0.700520713,2347.449408,-4686.898816
67918,544724,0.033598104,0.03165265,1.273265033,0.000374555,1.000378788,3767.378732,-7526.757464
67918,924208,0.551987348,0.026332003,1.242714884,0.000251317,0.811161164,6728.049063,-13448.09813
67993,72850,0.287372207,0.001047376,1.866247343,0.000470079,0.92296195,6316.458098,-12624.9162
67993,85503,0.803919534,0.003771367,1.652527091,0.00042498,0.916180838,39381.05611,-78754.11222
67993,282813,0.777904189,0.001769839,1.746473983,0.000381487,0.844803495,20381.69994,-40755.39987
67993,518580,3.539482434,0.002019826,1.725987029,0.000403196,0.810469192,57996.79394,-115985.5879
67993,584362,0.622527547,0.002633084,1.724515728,0.000465191,0.943561381,26034.63703,-52061.27407
67993,622269,0.015752648,0.001935368,1.680402715,0.000323717,0.673737659,57.51607844,-107.0321569
67993,750638,1.537264588,0.012467194,1.41168092,0.000281112,0.877277295,34126.79688,-68245.59375
68318,31717,0.148200057,0.015530111,1.413232187,0.000365483,0.989268278,19664.50305,-39321.00609
68318,45963,0.334956652,0.006088251,1.574104485,0.000377347,0.979061782,54588.11653,-109168.2331
68318,66629,0.075994759,0.027879492,1.267575596,0.000272161,0.937112656,1031.592628,-2055.185256
68318,66815,0.010234289,0.052249086,1.264033498,0.001983974,1.023200376,558.0726092,-1108.145218
68318,68404,0.035776772,0.044051636,1.155182651,0.000168623,1.093040149,1363.18159,-2718.363179
68318,201699,0.493372976,0.006386467,1.566115842,0.000423308,0.91634446,9995.779551,-19983.5591
68318,259159,0.156684941,0.010494881,1.490764231,0.00043888,0.950432172,11764.56172,-23521.12344
68318,269070,0.029465825,0.021095076,1.337030901,0.000265103,1.004456795,31386.66135,-62765.3227
68318,348561,0.14602902,0.011118586,1.421125739,0.000237061,0.887723706,2284.322845,-4560.645689
68318,371833,1.785178073,0.007441517,1.572135303,0.000601334,0.905616835,28065.58522,-56123.17045
68318,421619,0.262327215,0.007287263,1.517187352,0.000349594,0.864055824,6450.989811,-12893.97962
68318,432922,0.085779441,0.029877726,1.249537831,0.000263525,0.936163341,1555.139643,-3102.279285
68318,489555,0.160476942,0.000579711,1.984191026,0.000548895,0.95300957,16353.37064,-32698.74128
68318,624380,0.845567287,0.001996017,1.753116878,0.000424704,0.917797098,44849.9341,-89691.86821
68318,705916,0.107170671,0.024684209,1.319566218,0.000427201,0.921710034,2514.379833,-5020.759666
68318,716041,0.110058616,0.023961162,1.299797672,0.000260317,0.949081914,4528.965473,-9049.930945
68318,729520,2.766686039,0.001239,1.833567972,0.000441315,0.931022142,112967.4945,-225926.9889
68318,751086,0.29598001,0.002491099,1.735556554,0.000490275,0.920754295,15817.99507,-31627.99015
68318,775863,0.515028929,0.012671478,1.425749339,0.000348729,0.882483457,14434.51491,-28861.02982
68318,804430,0.579902655,0.00206946,1.73563039,0.000379403,0.924091907,37689.15497,-75370.30995
68679,71836,0.044725943,0.039201638,1.196168654,0.000218834,1.043828589,6911.248242,-13814.49648
68679,362188,0.00666761,0.050775712,1.148817853,0.000308971,1.135962258,7815.039189,-15622.07838
68679,753659,0.165132144,0.009804315,1.462478481,0.000264901,0.956252733,11826.55936,-23645.11871
68679,778692,0.111002532,0.010368225,1.433012847,0.000228491,0.903358126,3070.830272,-6133.660544
69057,22093,0.251902089,0.01703919,1.369575968,0.000280244,0.947655132,16732.12938,-33456.25877
69057,34525,0.133316049,0.019545661,1.334509677,0.000239939,0.949582927,7383.853215,-14759.70643
69057,60997,0.278117306,0.002680453,1.693030287,0.000388099,0.894174461,10673.5877,-21339.1754
69057,66642,0.318570666,0.004873616,1.589346525,0.000365738,0.876928635,8848.372277,-17688.74455
69057,69831,0.343127618,0.00265298,1.700863018,0.00038655,0.933258703,22730.55773,-45453.11547
69057,88008,0.146767805,0.022590123,1.310939533,0.00030765,0.897934763,3211.744398,-6415.488797
69057,207772,0.022576388,0.012290018,1.415958331,0.000281726,0.885578064,265.0033088,-522.0066175
69057,235388,0.451943577,0.004946006,1.603066397,0.000384006,0.941370166,39951.23623,-79894.47245
69057,259697,0.376385407,0.015480803,1.412605123,0.000395467,0.951280678,34277.94444,-68547.88887
69057,313453,0.258355117,0.002017197,1.7568742,0.000418979,0.960063238,39109.0592,-78210.1184
69057,343759,1.543224662,0.008701032,1.510245165,0.000466773,0.853817048,44855.75631,-89703.51263
69057,352201,0.188711126,0.002971892,1.69728305,0.000460675,0.904029106,8076.260507,-16144.52101
69057,435987,0.107432836,0.007458279,1.527070262,0.000322389,0.979713912,29817.62721,-59627.25442
69057,577930,0.213742134,0.007187491,1.552628031,0.000389779,0.995758379,269914.1155,-539820.231
69057,588699,0.160052897,0.011731203,1.436051767,0.000352583,0.861741946,1971.301122,-3934.602244
69057,608700,0.256021529,0.004061625,1.666123203,0.000474581,0.998003196,797957.0292,-1595906.058
69057,704847,0.049409832,0.032975446,1.22086996,0.000227232,0.952358399,1042.508447,-2077.016894
69217,80980,0.450078079,0.017070959,1.378012153,0.000304526,0.963795508,35519.92963,-71031.85927
69217,83078,0.499698562,0.006638578,1.525953849,0.000311007,0.882608651,13978.32733,-27948.65465
69831,34525,0.311983436,0.033006509,1.209717778,0.000201588,0.937527411,5975.509969,-11943.01994
69831,46744,0.134574992,0.039444916,1.179318101,0.000193936,1.018724545,5073.648233,-10139.29647
69831,69057,0.343654035,0.002729337,1.69652598,0.000384258,0.937601574,22440.4108,-44872.82159
69831,85679,0.587950063,0.016317749,1.376545002,0.000300839,0.918140717,25908.09617,-51808.19234
69831,299061,0.599200172,0.002133084,1.74066687,0.000421886,0.909895256,36072.88875,-72137.77749
69831,449754,1.75861008,0.009742673,1.482720063,0.000317724,0.985174373,660253.0111,-1320498.022
69831,508868,0.518073194,0.002035753,1.727700907,0.000387715,0.849796192,17007.09953,-34006.19905
69831,588699,0.189947736,0.035662571,1.225758499,0.000277798,1.003290968,9099.15091,-18190.30182
69831,688701,0.521869653,0.001187796,1.827607024,0.000433492,0.871316693,21677.92171,-43347.84342
69831,874507,0.870833029,0.004634933,1.601778559,0.000367697,0.898298816,45163.40696,-90318.81391
70005,28223,0.42010349,0.003805672,1.646939371,0.000447991,0.862966387,7314.565838,-14621.13168
70005,32919,0.602726237,0.00260707,1.708123708,0.000509252,0.790574098,5249.407825,-10490.81565
70005,53518,0.111853146,0.015351292,1.410128991,0.000500903,0.844794622,778.2335623,-1548.467125
70005,143607,1.913913911,0.006471007,1.564756684,0.000577108,0.773058451,22846.75958,-45685.51916
70005,271785,1.109267565,0.009209888,1.500699007,0.000421381,0.900947236,38161.90083,-76315.80165
70005,302731,1.558354321,0.013892969,1.484333783,0.001070005,0.787805609,15775.21945,-31542.4389
70005,318729,0.572420777,0.003955891,1.643650853,0.000411311,0.928722986,32891.24061,-65774.48121
70005,495729,0.872381622,0.007972464,1.567360131,0.000803029,0.80143059,10714.9853,-21421.97061
70125,106146,0.284116863,0.011308296,1.442484869,0.000281147,0.952339285,27655.90778,-55303.81556
70125,417839,0.042908472,0.016803906,1.381919331,0.000278791,1.002432893,130576.9937,-261145.9873
70125,851115,0.960820306,0.007786622,1.517012557,0.000316914,0.970298596,140379.0756,-280750.1511
70492,223095,0.912171288,0.002692247,1.705814639,0.000441444,0.890266415,63886.47502,-127764.95
70492,236075,0.213396524,0.005242767,1.568498089,0.00030541,0.918688783,18710.15138,-37412.30277
70492,400549,0.120654727,0.016671982,1.386111868,0.000314532,0.971778204,15062.12652,-30116.25305
70492,594700,0.434881686,0.005244336,1.589896129,0.000389294,0.912634817,36065.96534,-72123.93068
70492,685283,0.215363641,0.012784226,1.422658882,0.000275416,0.966839798,31700.05633,-63392.11265
70492,854479,0.103823738,0.018881109,1.365652565,0.000330818,0.967342125,16789.12732,-33570.25463
70492,264251,0.005351346,0.029574407,1.283161602,0.000339426,1.002862917,51.32746566,-94.65493133
70745,39659,0.10670465,0.018742669,1.33729997,0.000237237,0.927825234,4459.429962,-8910.859924
70745,267135,0.135621395,0.0639743,1.069511379,0.000667416,1.529995646,830.2669595,-1652.533919
70745,416685,0.010636862,0.02509934,1.293844729,0.000243659,0.984621475,651.6331481,-1295.266296
70745,538959,0.020805802,0.018240095,1.349201955,0.00021387,0.998778998,12176.95692,-24345.91385
70745,588563,0.258367759,0.003733385,1.541703031,0.000297552,0.56056095,844.4070432,-1680.814086
70745,747770,0.007726791,0.041413431,1.198987809,0.00024144,1.091670266,457.6557274,-907.3114547
70745,886011,0.003466153,0.033812756,1.259234203,0.000355596,1.02211129,1746.253203,-3484.506407
70745,26320,0.016839478,0.012971621,1.317588446,0.00020553,0.605505015,-8.904690831,25.80938166
70962,26718,0.091469386,0.02832162,1.293340707,0.000372367,0.978632001,5577.328143,-11146.65629
70962,90646,0.333216082,0.012104508,1.460480534,0.000416192,0.947294769,12116.64186,-24225.28371
70962,233261,1.581090236,0.012274807,1.415512925,0.000321848,0.834730353,33261.76192,-66515.52384
70962,276955,1.106309898,0.007625944,1.515068865,0.000383504,0.851181057,28451.16178,-56894.32357
70962,335885,0.304580314,0.020446881,1.285512085,0.000245443,0.768625953,2236.918711,-4465.837422
70962,343228,2.717912391,0.005489735,1.570890394,0.000375806,0.867598614,79079.77943,-158151.5589
70962,379768,0.096054388,0.003164571,1.624758207,0.000332042,0.755120439,1187.818708,-2367.637416
70962,425454,0.09850779,0.024700212,1.289891821,0.00030445,0.890972839,1438.19402,-2868.38804
70962,468294,0.326139591,0.023007897,1.31348561,0.000300562,0.932773409,11878.6045,-23749.209
70962,507812,0.4620637,0.010623737,1.486689781,0.000481294,0.898797901,16461.14098,-32914.28196
70962,567429,2.434996871,0.01127537,1.467172379,0.000438405,0.894286249,83268.35906,-166528.7181
70962,714555,0.248037549,0.018964028,1.352251943,0.000305268,0.93186905,9079.469566,-18150.93913
70962,953546,0.33396012,0.021496222,1.303222317,0.00039191,0.76493238,2286.705881,-4565.411762
70962,994032,0.257843288,0.029458803,1.342928316,0.000797421,0.99199815,46132.24301,-92256.48603
71089,93485,0.282391421,0.002082391,1.726831533,0.000365411,0.902416333,14180.52368,-28353.04735
71089,516150,0.443185234,0.005541094,1.582628212,0.000401775,0.905356236,22850.18575,-45692.3715
71089,567777,1.699435447,0.007108571,1.547858645,0.00043351,0.902740271,111600.0431,-223192.0863
71089,617969,0.662916207,0.006736451,1.517344476,0.000292715,0.876427861,32439.83019,-64871.66039
71089,994559,0.154884508,0.015507142,1.358031789,0.000255647,0.837121882,3643.695298,-7279.390595
71193,91551,0.224853875,0.000650869,1.905927331,0.000391791,0.876688106,7990.579966,-15973.15993
71193,235222,0.160295076,0.004630123,1.589767989,0.000378931,0.818025529,2432.954116,-4857.908232
71193,343008,1.011669248,0.001846167,1.915034438,0.001212196,0.940729707,75864.44061,-151720.8812
71193,408395,0.212565772,0.002678194,1.702047568,0.000420109,0.895439366,7933.168785,-15858.33757
71193,800423,0.199829651,0.002913975,1.653705079,0.000339811,0.825376342,3723.713209,-7439.426419
71836,68679,0.167105563,0.032105655,1.233502053,0.000232349,0.970072706,8179.813285,-16351.62657
71836,695925,0.077271492,0.030775329,1.252686741,0.000239682,1.001010112,8308.397457,-16608.79491
71894,548839,0.096535709,0.004459667,1.702997817,0.000948596,0.846162159,1252.259174,-2496.518349
71894,922109,0.074721269,0.004827706,1.621213263,0.000437269,0.94909957,4285.953252,-8563.906503
71894,998940,0.491145737,0.003884028,1.629359783,0.000324757,0.967984193,56238.63202,-112469.264
72348,39146,0.41250941,0.008759335,1.519758175,0.000548701,0.834500354,10344.26849,-20680.53697
72348,492885,0.09288142,0.050283069,1.119506656,0.000248778,1.134368712,2534.38512,-5060.770239
72348,676982,0.160880067,0.034633671,1.118356351,0.000286361,0.768517406,-319.5368499,647.0736998
72348,862537,0.391903477,0.018681819,1.329016562,0.000362433,0.769613229,4898.108916,-9788.217831
72570,887510,0.155677783,0.018365688,1.339780453,0.000235687,0.923460286,766.0373588,-1524.074718
72806,43516,0.664047891,0.013355192,1.389351921,0.000264216,0.848057294,12707.66368,-25407.32735
72806,84502,0.103960287,0.020696574,1.330147969,0.00023053,0.995469563,45566.27498,-91124.54996
72806,303206,0.945660404,0.019369027,1.32721281,0.00027418,0.866557944,30543.99418,-61079.98836
72806,316261,0.041179681,0.024314017,1.291588726,0.000202742,0.995267528,8440.304108,-16872.60822
72806,442637,1.185344697,0.000121148,2.19509224,0.00048506,0.926176655,139707.1717,-279406.3434
72806,826950,0.108118985,0.016259102,1.368422436,0.000215569,0.989782625,46337.05453,-92666.10907
72806,955556,0.728194558,0.006249845,1.533398165,0.000308913,0.873237437,28726.78524,-57445.57049
72885,28312,0.123349312,0.01048278,1.55054009,0.000871631,0.920782749,5579.428014,-11150.85603
72885,503852,0.136860688,0.0125664,1.454503356,0.000464235,0.905008303,5702.708134,-11397.41627
72912,623088,3.005741475,0.000204316,2.110829833,0.00052504,0.809026531,85893.56092,-171779.1218
72912,648281,0.342678005,0.004860342,1.586987864,0.000354238,0.878130921,12769.27858,-25530.55715
72912,709909,0.343297598,0.00119227,1.855812581,0.000507319,0.919723827,24197.31301,-48386.62602
72912,817251,1.288436672,0.001263436,1.82082311,0.000430859,0.891085991,58176.59682,-116345.1936
72912,890119,10.00629109,0.001030369,1.871773234,0.000487687,0.911546583,511173.6042,-1022339.208
73158,313624,0.81175363,0.006177526,1.506549285,0.000261436,0.796111253,13197.61413,-26387.22826
73158,347200,0.161880905,0.051609512,1.085959851,0.000222533,1.237119252,673.1118714,-1338.223743
73158,442616,0.023893008,0.012002,1.468300351,0.000657748,0.792196578,195.4943017,-382.9886035
73158,615940,0.047789766,0.00749304,1.543457419,0.000432972,0.927755329,3423.453693,-6838.907386
73158,628140,0.423878653,0.006698483,1.549867521,0.000467008,0.826321018,10931.8153,-21855.63059
73158,715770,1.185201981,0.010849002,1.484407378,0.000428894,0.958282153,189916.7444,-379825.4888
73158,924208,0.105609088,0.047444814,1.135491555,0.000217286,1.097938096,3187.532762,-6367.065524
73158,970018,0.079255971,0.001662965,1.836430055,0.000671063,0.896693525,4383.139153,-8758.278306
73452,727405,0.018804566,0.023760712,1.325894147,0.000313765,1.010459705,5247.938456,-10487.87691
73452,751199,0.01656405,0.009469475,1.461549618,0.000295272,0.873523853,279.5959932,-551.1919864
73452,801250,0.17506052,0.01323133,1.386501173,0.000254774,0.838451816,2384.254052,-4760.508105
73452,962015,0.138829678,0.017310441,1.380501135,0.000327624,0.963508892,9643.821334,-19279.64267
73452,22119,0.66306629,0.007428125,1.51706555,0.000309858,0.936769301,36641.48862,-73274.97723
73452,137406,0.171713644,0.007560112,1.526279107,0.000361664,0.930258902,7648.324091,-15288.64818
73452,211080,0.062962912,0.025303639,1.293918158,0.000275936,0.9573434,2293.674192,-4579.348384
73577,29232,1.021422891,0.002511575,1.704014764,0.000364329,0.939990294,54939.09563,-109870.1913
73577,259269,0.1217234,0.018725972,1.356015415,0.000285153,0.961661538,5319.640955,-10631.28191
73577,331278,0.111489651,0.036379904,1.200688247,0.000199695,1.001871955,2361.291131,-4714.582262
73577,534420,0.191424047,0.013890445,1.394770334,0.000288578,0.878526669,2942.499841,-5876.999681
73577,596383,0.010954504,0.024738046,1.276277018,0.000250085,0.88541358,74.77206959,-141.5441392
73577,741233,0.117570059,0.045836833,1.141731491,0.000431964,0.969641696,182.6816595,-357.3633189
73577,970599,0.048468322,0.028761172,1.265738147,0.000264772,0.965899942,1225.857826,-2443.715651
73962,14511,0.940078313,0.006065518,1.556468362,0.000328252,0.946341032,70407.01919,-140806.0384
73962,75438,0.572176642,0.01473108,1.398774406,0.000265817,0.984673413,95473.61031,-190939.2206
